index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice,backtranslated
23800,"MENTION MENTION Prefiero ser fumona antes que femboy, suic1d4te trans",0,0,1,0,0,4.2,"Mencionar mencione que prefiero ser una fumona antes que femboy, suic1d4te trans trans"
7146,"MENTION MENTION  Ideologia De Genero  
Sin importar lo que digan o no miles de seguidores idiotizados de la cultura  Woke  . La biología define claramente que es un  Hombre   y una  Mujer  !",0,0,1,0,0,3.6,"Mencionar mencionar Ideologia de Geno
Independientemente de lo que miles de seguidores idiotizados de la cultura despertada dicen o no. ¡La biología define claramente que ella es un hombre y una mujer!"
13372,"MENTION MENTION MENTION MENTION MENTION Gonzalo de la Carrera debió expresar su opinión de este modo: ""Nunca tendré cáncer uterino, pero eventualmente sí cáncer de próstata. Y ese riesgo lo corremos todos quienes somos hombres, aunque algunos hoy se consideren mujeres"".
Ahí mismo se terminaba la discusión y la polémica",0,0,1,0,0,3.2,"Mencionar mencionar mencionar mencionar que, Gonzalo de la Carrera tuvo que expresar su opinión de esta manera: ""Nunca tendré cáncer uterino, pero eventualmente sí, cáncer de próstata. Y ese riesgo es todos los que somos hombres, aunque algunas hoy se consideran mujeres"".
Justo allí, la discusión y la controversia terminó"
8865,Me da miedo acabar siendo unan lesbiana de verdad y tener una relación a distancias,0,0,1,0,0,1.8,Tengo miedo de terminar siendo una verdadera lesbiana y tener una relación a las distancias.
1288,"""El sexo biológico es inmutable. No se puede cambiar de sexo, es imposible. La transición no es un cambio de sexo, el problema es que se confunden sexo y género. El sexo es inmutable, y el género responde a los estereotipos que se asocian a cada sexo"" MENTION  Yeahhh   💪💪",0,0,1,0,0,2.8,"""El sexo biológico es inmutable. No puedes cambiar el sexo, es imposible. La transición no es un cambio de sexo, el problema es que el sexo y el género están confundidos. El sexo es inmutable y el género responde a los estereotipos que asocian cada sexo ""Mencione síhh 💪💪"
91927,Cuando tenía 12 no existían los travestis URL,0,0,1,0,0,3.4,Cuando tuve 12 no había URL de los travestis
91634,MENTION Otra vez este travesti báñate piojoso.,0,0,1,0,0,3.2,Mencione nuevamente este transvestido Bañate Piojoso.
91621,"MENTION MENTION Flor Pablo Caviar de mrd así o más claro, viejo maricon.",0,0,1,0,0,2.2,"Mencione Flor Pablo Caviar de MRD tan o más claro, antiguo Maricon."
91602,MENTION Jajajajaja llora maricon 🤣🤣🤣,0,0,1,0,0,2.6,Mencione jajajaja llora Maricon 🤣🤣🤣
91580,MENTION Espaldas a ustedes maricones progres,0,0,1,0,0,2.2,Mencionar backs a You Maricones Progress
91459,"Al Lagarto Martín Vizcarra le salió mejor el truco que el bombero Guzmán, al menos el lagarto si consumo su delito, el otro morado salió como maricon corriendo.",0,0,1,0,0,3.2,"El Martín Vizcarra Lizard fue mejor para el truco que el bombero Guzmán, al menos el lagarto, si consumía su crimen, el otro púrpura salió como marica."
6399,"Recordando a una mujer queer de las tradicionales (las del 'subversivismo' que critica Julia Serano) que a mí me veía 'demasiado transexual para ser queer', pero une amigue marika que nunca se ha interesado por las hormonas 'no es lo suficientemente queer'. No podemos ganar, eh.",0,0,1,0,0,3.4,"Recordando a una mujer extraña de las tradicionales (las del ""subversivismo"" criticada por Julia Serano) que me vio ""demasiado transexual para ser raro"", pero un amigo Marika que nunca ha estado interesado en las hormonas no es lo suficientemente extraña "". No podemos ganar, eh."
32388,"Las igualdad entre hombres y mujeres, realmente se va a dar, el día que los hombres dejen de tener pene para tener vagina, y las mujeres dejen de tener vagina para tener pene 😎😌",0,0,1,0,0,2.8,"La igualdad entre hombres y mujeres, realmente se dará, el día en que los hombres dejan de tener pene para tener vagina, y las mujeres dejan de tener vagina para tener pene 😎😌"
5372,MENTION Si no eres la clase de homosexual que ellos quieren que seas es porque no sabes ser homosexual. Así son.,0,0,1,0,0,2.6,Mencione si no es del tipo homosexual que quieren que seas porque no sabes cómo ser homosexual. Entonces lo son.
24642,"MENTION Aprueba ""bendecir"" uniones gay, dice que el amor (o sea, la fornicación homosexual) no es pecado y cosas así.",0,0,1,0,0,3.6,"Mencione aprobar los sindicatos gay ""bendecir"", dice que el amor (es decir, fornicación homosexual) no es pecado y cosas así."
27906,"Yo no soy homofóbico, porque la fobia es miedo y el miedo es de maricones.HASHTAG   HASHTAG  ",0,0,1,0,0,3.2,"No soy homofóbico, porque la fobia es el miedo y el miedo es de los maricones. Hashtag hashtag"
19729,"Se viene el segundo round de  Disney Gay   con una peli romántica para adolescentes con  Ideologia De Genero    BOICOTDISNEY   💪🏻💪🏻

URL",0,0,1,0,0,2.8,"La segunda ronda de Disney Gay viene con una película romántica para adolescentes con boicottdisney de género ideología 💪🏻💪🏻

Url"
33363,"compasión y delicadeza. Se evitará, respecto a ellos, todo signo de discriminación injusta”.
La homosexualidad como tendencia es “objetivamente desordenada” y “constituye para la mayoría de ellos (los homosexuales) una auténtica prueba”. (+)",0,0,1,0,0,2.6,"compasión y delicadeza. Se evitará, con respecto a ellos, cada signo de discriminación injusta. ""
La homosexualidad como tendencia es ""objetivamente desordenada"" y ""constituye para la mayoría de ellos (homosexuales) una prueba real"". (+"
35634,MENTION MENTION Puta que asco un trans,0,0,1,0,0,4.4,Mencione menta follando que disgustó a un trans
32228,"No se burlen de los homosexuales, ha de ser muy feo tener esa enfermedad.",0,0,1,0,0,4.8,"No se burle de los homosexuales, debe ser muy feo tener esa enfermedad."
13364,"Mi opinión impopular de hoy es que la gran mayoría de los homosexuales crecimos con AMS por unas causas bien definidas. Hace falta estudiar más esto, pero los LGB6 se ofenden porque prefieren pensar que ""nacieron así"", cuando la mayoría de las veces esto es falso.",0,0,1,0,0,2.2,"Mi opinión impopular hoy es que la gran mayoría de los homosexuales crecieron con AM por causas bien definidas. Esto es necesario para estudiar más, pero el LGB6 se ofende porque prefieren pensar que ""nacieron así"", cuando la mayor parte del tiempo esto es falso."
6775,"MENTION MENTION MENTION MENTION MENTION MENTION No todas las mujeres menstruan, eso es verdad pero ¿hombres menstruando? Solo las mujeres tenemos útero, si un hombre sangra es probable que tenga alguna enfermedad muy mala y eso requeriría con urgencia un médico.",0,0,1,0,0,3.2,"Mencionar mencionar la mina no todas las mujeres menstrúan, eso es cierto, pero los hombres menstruan? Solo las mujeres tienen un útero, si es probable que un hombre de hemorragia tenga una enfermedad muy mala y eso requeriría urgentemente un médico."
28565,"De verdad que odio que alguien se refiera a las lesbianas como homosexuales. Es como si nuestra realidad fuera la misma que la de un hombre gay. Si utilizas homosexual por lesbiana estás borrando toda la realidad lesbica. Que de verdad, poco tiene que ver con los gays",0,0,1,0,0,2.4,"Realmente odio que alguien se refiera a las lesbianas como homosexuales. Es como si nuestra realidad fuera la misma que la de un hombre gay. Si usa homosexual por lesbiana, está borrando toda la realidad lesbiana. Eso realmente tiene poco que ver con los gays"
33555,se han vuelto unas mariconas URL,0,0,1,0,0,2.8,Los maricones de URL se han convertido
7975,"Mary kays, a homofobia ya no es un problema aquí. Ahora los homosexuales dirigen TV, hay grandes corporaciones dándoles alabanza, gozan de privilegios por ser ""oprimidos"". Su marchas vayan a hacerlas a Qatar, aquí ya no tienen ningún sentido sino ser un bacanal de exhibicionismo.",0,0,1,0,0,3.0,"Mary Kays, la homofobia ya no es un problema aquí. Ahora los homosexuales directamente televisión, hay grandes corporaciones que les dan elogios, disfrutan de los privilegios por ser ""oprimidos"". Sus marchas los harán a Qatar, aquí ya no tienen ningún significado sino para ser un exhibicionismo Bachanal."
31194,MENTION ¿Un hombre homosexual maltratado tiene el mismo amparo que una mujer heterosexual maltratada? Si es por la regla de que las minorías no merecen representación no sé por qué se busca dar visibilidad a colectivos minoritarios o legislar a su favor entonces 🤔,0,0,1,0,0,2.0,"Mencionado ¿Un hombre homosexual maltrato tiene el mismo amparo que una mujer heterosexual abusada? Si es por la regla que las minorías no merecen representación, no sé por qué se busca la visibilidad a grupos minoritarios o legislen a su favor, entonces 🤔 🤔"
16012,Como que las tatu eran lesbianas de pega 😡🤬 URL,0,0,1,0,0,2.0,Al igual que los Tatu eran lesbianas de pasta 😡🤬 url
16699,"MENTION Es que las ayudas deben ser por el dinero que tú ganes, no por ser víctima, por ser trans o ese tipo de cosas. Otra cosa son las discapacidades.",0,0,1,0,0,3.0,"Mencionado es que el SIDA debería ser por el dinero que ganas, no por ser una víctima, porque son trans o ese tipo de cosas. Otra cosa es la discapacidad."
40871,"MENTION Yo desde pequeña me siento unicornio, ¿la unidad de trans especies está aquí también? URL",0,0,1,0,0,4.2,"Mencione que me siento unicornio desde la infancia, ¿también es la unidad de las especies trans? Url"
5541,"MENTION Karla ahora podrás percibirte cómo mujer y está bien, que bueno que ante la ley en tu documentación seas reconocida como mujer. Ahora como exiges pruebas de que biológicamente sos mujer te dejo algunas, lamentablemente naciste y morirás con un cuerpo masculino modificado. URL",0,0,1,0,0,3.4,"Mencione que Karla ahora puede percibir cómo una mujer y está bien, bueno que antes de la ley en su documentación sea reconocido como mujer. Ahora, como exiges que biológicamente seas una mujer, dejo un poco, desafortunadamente naciste y morirás con un cuerpo masculino modificado. Url"
34772,Cosas de lesbianas: decirle a tu novia que vaya al médico o a terapia y no hacerlo tú,0,0,1,0,0,2.2,Cosas lesbianas: dígale a su novia que vaya al médico o en la terapia y no lo haga
35653,"Yo no soy homófobo, porque la fobia es miedo y el miedo es de maricones.",0,0,1,0,0,3.0,"No soy un homófobo, porque la fobia es el miedo y el miedo es de los maricones."
9260,"MENTION SOLO en Twitter? El nivel de ""amariconamiento"" generalizado es insufrible ya casi en todos los niveles de relacionamiento.",0,0,1,0,0,3.2,"Mencionar solo en Twitter? El nivel generalizado ""amarillo"" es insufrible casi en todos los niveles de relación."
31459,MENTION MENTION y que es lo malo que le enseñan a los niños? Los valores cristianos son los mejores valores que pueden aprender. O me vas a decir que la ideología de género es mejor? Lo que pasa con vos es que no tenes el conocimiento suficiente para hablar.Sólo te invito que tengas conocimiento,0,0,1,0,0,2.2,Mencionar mencionar y ¿qué es lo malo que enseñan los niños? Los valores cristianos son los mejores valores que pueden aprender. ¿O me vas a decir que la ideología de género es mejor? Lo que sucede contigo es que no tienes suficiente conocimiento para hablar. Solo te invito a tener conocimiento
41408,"Además de tachar de bifobia todo lo que hacen las 4 cuentas de chicas lesbianas que quedan, que resisten vuestro odio constante. En conclusión harta de la lesbofobia de twitter y del mundo entero.",0,0,1,0,0,2.6,"Además de tachar de Bifobia todo lo que las 4 chicas lesbianas que permanecen, que resisten su constante odio. En conclusión, cansado de la lesbofobia de Twitter y el mundo entero."
18700,"Amparados por el lobby lgtb, los hombres vestidos de mujer, denominados ""mujeres trans"" sólo buscan el beneficio personal y los privilegios que el Estado les puede proporcionar.
Así queda demostrado: URL",0,0,1,0,0,3.6,"Cubierto por el lobby LGTB, los hombres vestidos como una mujer, llamados ""mujeres trans"", solo buscan beneficios personales y privilegios que el estado puede proporcionar.
Esto se demuestra: URL"
25756,MENTION X cierto que sepas que la única razón de que halloween sea tu fiesta fav es porque eres lesbiana,0,0,1,0,0,2.4,Mencione X cierto que sabes que la única razón por la que Halloween es tu fiesta favorita es porque eres lesbiana
36441,✨Las mujeres bi no sufren heterosexualidad obligatoria porque le gustan los hombres✨,0,0,1,0,0,2.0,✨ Las mujeres bi no sufren heterosexualidad obligatoria porque a los hombres les gusta
1781,"Pueden darle muchas vueltas y hacer miles de sofismas, pero una leída integral de la Biblia siempre te hará concluir que meterse cosas por el chiquito o encenderse en lujuria con otro hombre siempre es inmoralidad sexual y pecado grave.",0,0,1,0,0,3.4,"Pueden darle muchos giros y hacer miles de sofisos, pero una lectura integral de la Biblia siempre te hará concluir que llevar las cosas a través del niño o iluminar en la lujuria con otro hombre siempre es una inmoralidad sexual y un pecado grave."
3197,"¿Por qué un cura tiene que andar organizando ""encuentros de diversidad sexual""? Si para eso están los tugurios gay. La Iglesia no tiene por qué andar organizando ese tipo de cosas. Su misión es salvar almas, no mandarlas al infierno. URL",0,0,1,0,0,3.0,"¿Por qué un sacerdote tiene que organizar ""encuentros de diversidad sexual""? Si por eso son los barrios marginales gay. La iglesia no tiene que organizar ese tipo de cosas. Su misión es salvar las almas, no enviarlas al infierno. Url"
5493,"También tengan mucho cuidado con quienes dicen que ""el amor homosexual es un don de Dios"", porque no es eso, sino consecuencia de nuestra propia naturaleza caída.

Oren mucho por esas personas, para que se conviertan, o que acaben de pervertirse y dejen de confundir almas.",0,0,1,0,0,3.4,"También tienen mucho cuidado con aquellos que dicen que ""el amor homosexual es un regalo de Dios"", porque no es eso, sino una consecuencia de nuestra propia naturaleza caída.

Ore mucho por esas personas, se convierten o que simplemente perverten y dejan de confundir a las almas."
